id_solicitud,edad,antiguedad_negocio_anios,ingreso_mensual,monto_solicitado,deuda_actual,tiene_historial_crediticio,canal,region,es_mujer_emprendedora,incumplio
SOL-001514,19,8.6,2928.0,10606.0,2343.0,0,digital,arequipa,1,0
SOL-001515,27,4.7,1195.0,3191.0,832.0,0,digital,arequipa,1,0
SOL-001516,47,3.5,8106.0,20906.0,290.0,1,presencial,lima,0,0
SOL-001517,36,1.4,3033.0,11883.0,9838.0,0,presencial,trujillo,1,0
SOL-001518,23,0.2,1408.0,3996.0,915.0,0,digital,arequipa,1,0
SOL-001519,39,4.9,2945.0,13120.0,4507.0,1,presencial,lima,1,0
SOL-001520,55,4.9,3007.0,9565.0,11406.0,0,presencial,lima,0,0
SOL-001521,56,1.5,2523.0,10862.0,4905.0,1,presencial,lima,0,0
SOL-001522,35,6.6,5735.0,23713.0,191.0,1,presencial,lima,0,0
SOL-001523,37,2.5,4447.0,11934.0,950.0,1,digital,lima,1,0
SOL-001524,32,1.1,967.0,3190.0,118.0,1,digital,lima,1,0
SOL-001525,21,0.5,2050.0,3765.0,3107.0,0,digital,lima,1,0
SOL-001526,40,13.0,3040.0,9223.0,1513.0,0,presencial,lima,1,1
SOL-001527,29,1.2,3500.0,9500.0,356.0,1,presencial,arequipa,0,0
SOL-001528,56,15.2,9295.0,26952.0,1150.0,1,presencial,arequipa,1,0
SOL-001529,60,2.8,2507.0,4942.0,889.0,1,presencial,lima,0,0
SOL-001530,38,16.1,8625.0,35236.0,1041.0,0,presencial,lima,0,0
SOL-001531,36,1.4,3547.0,5845.0,2912.0,1,presencial,lima,0,1
SOL-001532,55,7.0,8667.0,33123.0,7739.0,1,presencial,lima,1,0
SOL-001533,56,11.6,3256.0,14088.0,2286.0,1,presencial,lima,1,0
SOL-001534,20,10.1,2145.0,3710.0,234.0,1,digital,lima,0,0
SOL-001535,41,7.0,3783.0,10382.0,4788.0,1,presencial,lima,0,0
SOL-001536,42,6.4,7495.0,24084.0,2496.0,1,presencial,trujillo,1,0
SOL-001537,24,0.2,2909.0,13012.0,3870.0,0,digital,lima,0,0
SOL-001538,36,8.1,2987.0,12195.0,4567.0,1,digital,trujillo,0,0
SOL-001539,24,9.3,3731.0,10014.0,3036.0,0,digital,lima,1,0
SOL-001540,37,5.6,2422.0,10658.0,3298.0,1,presencial,lima,0,0
SOL-001541,31,4.6,3192.0,7747.0,1231.0,1,digital,trujillo,1,0
SOL-001542,27,23.3,2761.0,6775.0,714.0,1,presencial,lima,0,0
SOL-001543,20,1.9,8226.0,24426.0,2990.0,1,presencial,arequipa,1,0
SOL-001544,53,7.1,4759.0,18164.0,6274.0,1,presencial,trujillo,1,0
SOL-001545,35,9.5,5487.0,10951.0,800.0,1,presencial,arequipa,1,0
SOL-001546,66,1.3,1326.0,4908.0,914.0,0,presencial,lima,0,0
SOL-001547,65,1.4,5528.0,7785.0,2261.0,1,presencial,lima,0,0
SOL-001548,26,1.6,2443.0,5408.0,2147.0,0,digital,lima,1,1
SOL-001549,69,3.4,1813.0,8015.0,269.0,0,presencial,lima,1,0
SOL-001550,53,3.0,4021.0,13812.0,3111.0,1,presencial,lima,1,0
SOL-001551,36,3.5,1738.0,4925.0,604.0,1,presencial,trujillo,1,0
SOL-001552,19,3.6,5259.0,19292.0,6656.0,1,presencial,arequipa,0,0
SOL-001553,51,5.6,8068.0,22181.0,29915.0,0,presencial,lima,1,0
SOL-001554,43,2.7,1509.0,2612.0,1585.0,0,presencial,lima,0,1
SOL-001555,48,4.5,3768.0,11087.0,3147.0,1,presencial,arequipa,0,0
SOL-001556,29,3.8,2459.0,10726.0,1561.0,0,digital,trujillo,1,0
SOL-001557,19,2.5,952.0,2137.0,232.0,0,digital,lima,1,0
SOL-001558,38,7.1,6165.0,9642.0,806.0,1,presencial,lima,0,0
SOL-001559,51,12.6,5300.0,19600.0,1261.0,1,presencial,trujillo,0,1
SOL-001560,28,0.2,7684.0,21582.0,30983.0,1,digital,trujillo,0,0
SOL-001561,28,1.0,3468.0,8454.0,406.0,0,digital,trujillo,1,0
SOL-001562,26,8.7,2423.0,7054.0,2053.0,1,presencial,lima,1,1
SOL-001563,33,5.0,3501.0,14995.0,3195.0,1,digital,lima,0,0
SOL-001564,20,7.6,5226.0,11371.0,8603.0,1,digital,lima,1,0
SOL-001565,42,6.8,2104.0,4253.0,198.0,0,digital,lima,1,0
SOL-001566,35,3.5,5963.0,18218.0,11877.0,0,presencial,trujillo,0,0
SOL-001567,40,13.2,1125.0,3191.0,2873.0,1,presencial,lima,1,0
SOL-001568,67,13.4,8242.0,15366.0,9187.0,1,presencial,arequipa,1,0
SOL-001569,40,2.6,5803.0,18570.0,528.0,1,presencial,trujillo,1,0
SOL-001570,38,12.1,1019.0,3241.0,552.0,0,presencial,trujillo,0,0
SOL-001571,49,12.9,4670.0,15303.0,5878.0,0,presencial,arequipa,1,0
SOL-001572,23,15.8,1362.0,3653.0,743.0,1,presencial,trujillo,1,0
SOL-001573,57,8.5,2786.0,6405.0,1856.0,1,presencial,lima,0,0
SOL-001574,43,2.7,3814.0,9222.0,6452.0,1,digital,lima,0,0
SOL-001575,49,3.3,3566.0,14216.0,8740.0,1,presencial,lima,1,0
SOL-001576,19,4.3,7357.0,24556.0,5385.0,1,presencial,trujillo,0,0
SOL-001577,29,0.5,2770.0,7296.0,6035.0,1,digital,trujillo,1,0
SOL-001578,19,5.6,2628.0,8675.0,3751.0,0,digital,lima,0,0
SOL-001579,44,3.3,4744.0,11783.0,17818.0,0,digital,lima,0,0
SOL-001580,44,0.2,2248.0,9159.0,6348.0,0,digital,lima,1,0
SOL-001581,36,1.7,2645.0,9669.0,3011.0,0,digital,lima,1,0
SOL-001582,30,11.5,4046.0,6931.0,3265.0,1,presencial,trujillo,1,0
SOL-001583,59,7.3,3696.0,5818.0,1689.0,1,presencial,lima,0,0
SOL-001584,40,3.1,6998.0,10522.0,4811.0,1,presencial,arequipa,0,0
SOL-001585,63,15.5,2706.0,4019.0,4641.0,1,presencial,arequipa,1,0
SOL-001586,35,5.1,1740.0,5116.0,1847.0,1,digital,lima,0,0
SOL-001587,49,2.2,2204.0,4321.0,2897.0,1,presencial,lima,1,0
SOL-001588,38,4.3,1257.0,4388.0,2471.0,1,presencial,trujillo,0,0
SOL-001589,58,1.7,8280.0,23984.0,445.0,1,presencial,arequipa,0,0
SOL-001590,50,13.2,2396.0,4049.0,2091.0,0,presencial,lima,1,0
SOL-001591,59,9.4,3381.0,4795.0,3983.0,1,presencial,lima,1,0
SOL-001592,45,3.2,8605.0,13027.0,701.0,0,presencial,trujillo,0,0
SOL-001593,31,0.2,2489.0,7600.0,1702.0,1,digital,trujillo,1,0
SOL-001594,50,9.3,5001.0,16096.0,1731.0,1,presencial,trujillo,1,0
SOL-001595,48,5.0,1280.0,3193.0,756.0,1,digital,arequipa,0,1
SOL-001596,43,10.4,5544.0,9118.0,5551.0,0,digital,trujillo,1,0
SOL-001597,45,0.7,3593.0,15441.0,173.0,1,presencial,lima,1,0
SOL-001598,23,8.7,2254.0,5990.0,493.0,1,presencial,arequipa,0,0
SOL-001599,41,3.6,1577.0,4307.0,2997.0,1,digital,lima,1,0
SOL-001600,27,19.5,9217.0,23803.0,8811.0,1,presencial,arequipa,0,0
SOL-001601,32,0.5,1975.0,3129.0,532.0,0,digital,trujillo,1,0
SOL-001602,42,9.9,2280.0,8213.0,1002.0,1,presencial,trujillo,1,0
SOL-001603,19,7.2,2139.0,7403.0,788.0,0,digital,lima,1,0
SOL-001604,36,0.2,2743.0,5239.0,2020.0,0,digital,arequipa,1,0
SOL-001605,67,4.5,4142.0,9247.0,1169.0,0,presencial,trujillo,1,0
SOL-001606,40,8.1,4823.0,14929.0,1987.0,1,presencial,trujillo,0,0
SOL-001607,40,1.6,3027.0,7773.0,1462.0,1,digital,arequipa,1,0
SOL-001608,69,3.3,5359.0,24081.0,4244.0,1,presencial,lima,0,0
SOL-001609,52,10.7,3322.0,9764.0,6422.0,1,presencial,lima,1,0
SOL-001610,36,16.8,11243.0,46489.0,16491.0,1,presencial,trujillo,1,0
SOL-001611,46,10.1,2969.0,6040.0,240.0,1,presencial,arequipa,0,0
SOL-001612,37,0.3,5413.0,16912.0,3621.0,0,digital,arequipa,1,0
SOL-001613,48,0.2,1962.0,4704.0,1554.0,1,digital,arequipa,1,0
SOL-001614,56,2.4,1822.0,7829.0,1457.0,1,presencial,lima,0,0
SOL-001615,19,7.0,1126.0,3500.0,1221.0,1,digital,lima,0,0
SOL-001616,34,9.3,4483.0,15364.0,5137.0,1,presencial,trujillo,1,0
SOL-001617,42,4.2,7004.0,11456.0,4702.0,1,presencial,lima,1,1
SOL-001618,32,2.3,2104.0,6126.0,6647.0,1,presencial,arequipa,0,0
SOL-001619,19,2.9,1698.0,5427.0,1753.0,1,digital,arequipa,1,0
SOL-001620,35,1.3,4679.0,10763.0,4240.0,1,presencial,trujillo,0,0
SOL-001621,43,0.2,3823.0,14072.0,1669.0,1,presencial,lima,0,1
SOL-001622,37,6.8,2823.0,8035.0,2956.0,1,presencial,arequipa,1,0
SOL-001623,21,4.7,1378.0,4327.0,6442.0,0,digital,lima,0,1
SOL-001624,43,2.2,4495.0,11322.0,4943.0,1,presencial,lima,0,0
SOL-001625,47,10.2,5375.0,18797.0,10672.0,1,presencial,lima,1,0
SOL-001626,27,4.1,3460.0,5951.0,8424.0,0,digital,lima,1,0
SOL-001627,58,3.0,3881.0,11524.0,1685.0,1,presencial,trujillo,0,0
SOL-001628,44,7.0,2211.0,9234.0,892.0,1,presencial,trujillo,1,0
SOL-001629,33,19.2,4508.0,9598.0,8610.0,1,presencial,lima,0,0
SOL-001630,31,1.3,4336.0,17744.0,1732.0,1,presencial,trujillo,1,0
SOL-001631,41,20.1,1934.0,8014.0,4768.0,0,presencial,lima,1,0
SOL-001632,44,4.1,2290.0,4842.0,543.0,1,digital,arequipa,0,1
SOL-001633,34,8.2,4631.0,7642.0,10541.0,1,presencial,trujillo,0,0
SOL-001634,39,7.0,2573.0,9699.0,3095.0,0,digital,arequipa,1,0
SOL-001635,33,1.4,967.0,4227.0,142.0,1,digital,lima,0,1
SOL-001636,65,4.1,2744.0,6017.0,4848.0,0,presencial,lima,1,0
SOL-001637,47,12.7,2650.0,11210.0,2812.0,1,presencial,lima,1,0
SOL-001638,24,12.6,3584.0,7330.0,8485.0,0,digital,trujillo,1,1
SOL-001639,51,4.9,14782.0,37160.0,12645.0,1,presencial,arequipa,0,0
SOL-001640,40,15.7,2873.0,11912.0,6667.0,1,digital,lima,1,0
SOL-001641,28,3.7,1437.0,3366.0,3330.0,0,digital,lima,1,1
SOL-001642,30,9.5,3521.0,13178.0,17507.0,1,presencial,trujillo,0,1
SOL-001643,49,3.2,3849.0,7142.0,2285.0,1,presencial,lima,1,0
SOL-001644,44,9.1,5673.0,14603.0,9821.0,1,presencial,arequipa,1,0
SOL-001645,26,4.6,7302.0,31518.0,1157.0,1,presencial,arequipa,1,0
SOL-001646,46,22.6,7890.0,16581.0,83.0,1,presencial,lima,0,0
SOL-001647,36,7.3,5061.0,18094.0,7923.0,1,presencial,lima,0,0
SOL-001648,19,14.4,2678.0,11383.0,6255.0,0,digital,lima,0,0
SOL-001649,28,4.9,5795.0,22214.0,1414.0,1,digital,lima,1,0
SOL-001650,46,4.2,2236.0,9701.0,1088.0,1,digital,arequipa,1,0
SOL-001651,56,6.4,3938.0,17034.0,9174.0,1,presencial,trujillo,0,0
SOL-001652,53,18.5,3373.0,5910.0,1272.0,1,presencial,lima,1,0
SOL-001653,46,4.0,1264.0,4127.0,453.0,0,presencial,lima,1,1
SOL-001654,50,22.1,7415.0,20194.0,22737.0,1,presencial,lima,1,0
SOL-001655,33,8.9,3807.0,13387.0,13646.0,1,digital,lima,1,0
SOL-001656,31,18.0,1116.0,4131.0,1164.0,0,presencial,arequipa,1,1
SOL-001657,33,2.3,6444.0,13921.0,6205.0,1,presencial,arequipa,0,0
SOL-001658,25,7.8,2288.0,8877.0,8411.0,1,digital,arequipa,1,0
SOL-001659,58,13.1,6400.0,17079.0,15592.0,1,presencial,lima,0,1
SOL-001660,55,13.3,3981.0,13678.0,15014.0,0,presencial,arequipa,1,0
SOL-001661,31,9.4,1890.0,5152.0,844.0,1,presencial,lima,0,0
SOL-001662,44,4.3,3880.0,9595.0,2275.0,1,presencial,trujillo,1,0
SOL-001663,28,2.5,1679.0,5962.0,80.0,0,digital,arequipa,0,0
SOL-001664,41,4.0,2027.0,6243.0,138.0,1,presencial,trujillo,1,0
SOL-001665,26,5.4,4206.0,17009.0,374.0,1,digital,lima,0,1
SOL-001666,47,4.7,3284.0,12599.0,1985.0,1,digital,lima,1,0
SOL-001667,32,2.9,5838.0,23888.0,1787.0,0,digital,arequipa,1,0
SOL-001668,45,5.0,3118.0,11767.0,3188.0,1,presencial,lima,0,0
SOL-001669,45,5.8,2320.0,9842.0,956.0,1,presencial,arequipa,0,0
SOL-001670,21,0.2,3735.0,7043.0,10401.0,1,digital,lima,0,0
SOL-001671,44,4.6,2481.0,8399.0,681.0,1,presencial,trujillo,0,0
SOL-001672,55,3.7,3257.0,5392.0,439.0,0,presencial,lima,0,0
SOL-001673,48,0.6,3521.0,10383.0,8746.0,1,digital,trujillo,1,1
SOL-001674,30,2.4,3585.0,14592.0,998.0,1,presencial,lima,1,1
SOL-001675,19,3.0,2078.0,7583.0,3455.0,0,digital,lima,1,0
SOL-001676,33,5.6,1292.0,4144.0,1291.0,0,digital,lima,0,1
SOL-001677,44,5.9,4361.0,15487.0,9535.0,0,digital,lima,1,0
SOL-001678,47,8.2,3160.0,6122.0,9615.0,0,presencial,trujillo,1,1
SOL-001679,39,5.9,3695.0,15835.0,4016.0,1,digital,trujillo,1,0
SOL-001680,28,4.1,4928.0,10145.0,5497.0,0,presencial,trujillo,1,0
SOL-001681,26,0.8,4726.0,9063.0,55.0,0,digital,trujillo,1,1
SOL-001682,19,1.2,2370.0,4347.0,2176.0,0,digital,arequipa,1,0
SOL-001683,30,3.8,2236.0,9620.0,1112.0,1,digital,lima,1,0
SOL-001684,19,6.3,2151.0,6084.0,3184.0,1,presencial,trujillo,0,0
SOL-001685,58,9.9,2887.0,8813.0,4815.0,1,presencial,lima,1,0
SOL-001686,60,13.4,4571.0,11770.0,744.0,1,presencial,trujillo,1,0
SOL-001687,45,4.3,2503.0,3716.0,1794.0,1,presencial,lima,1,0
SOL-001688,26,6.5,4511.0,7248.0,11896.0,1,presencial,arequipa,1,0
SOL-001689,47,8.5,8209.0,11894.0,13743.0,1,presencial,lima,1,0
SOL-001690,63,5.8,3037.0,9326.0,3706.0,1,presencial,lima,1,0
SOL-001691,37,1.3,1353.0,2706.0,1882.0,0,digital,lima,1,0
SOL-001692,45,1.7,2161.0,5719.0,14.0,0,digital,lima,0,0
SOL-001693,38,10.4,1827.0,5165.0,1566.0,0,presencial,lima,1,0
SOL-001694,22,2.9,5362.0,16359.0,2113.0,1,digital,lima,1,0
SOL-001695,31,3.2,2800.0,11670.0,8478.0,1,digital,lima,1,0
SOL-001696,22,0.8,2621.0,4021.0,12168.0,1,presencial,arequipa,1,1
SOL-001697,68,12.1,2861.0,8389.0,1152.0,0,presencial,lima,1,0
SOL-001698,34,7.0,1449.0,2621.0,4882.0,0,digital,trujillo,1,0
SOL-001699,42,0.2,4533.0,19366.0,7140.0,1,digital,lima,1,1
SOL-001700,27,6.4,6965.0,29560.0,18727.0,0,digital,arequipa,1,1
SOL-001701,19,6.7,1232.0,2259.0,2663.0,0,digital,lima,0,0
SOL-001702,48,14.3,4609.0,8129.0,3971.0,0,digital,lima,1,0
SOL-001703,31,3.1,3368.0,5862.0,5308.0,1,presencial,arequipa,1,1
SOL-001704,47,7.7,7399.0,12608.0,12928.0,1,presencial,arequipa,1,0
SOL-001705,48,3.8,1475.0,2788.0,4444.0,1,presencial,lima,1,0
SOL-001706,33,2.1,3013.0,5672.0,9230.0,1,digital,lima,0,0
SOL-001707,34,14.1,3096.0,5904.0,1691.0,0,presencial,lima,1,0
SOL-001708,41,10.4,5392.0,10032.0,1865.0,1,presencial,lima,1,0
SOL-001709,22,0.2,2766.0,7113.0,1087.0,0,digital,lima,0,0
SOL-001710,52,1.6,3872.0,8468.0,1294.0,0,presencial,arequipa,1,0
SOL-001711,38,6.6,2536.0,6829.0,1457.0,0,digital,lima,1,0
SOL-001712,43,5.1,8625.0,35971.0,5183.0,0,presencial,arequipa,0,1
SOL-001713,26,1.2,2446.0,6093.0,731.0,1,digital,lima,0,0
SOL-001714,55,6.7,4200.0,9610.0,3031.0,0,digital,lima,1,0
SOL-001715,29,7.6,5307.0,22472.0,14168.0,1,presencial,lima,0,0
SOL-001716,19,4.1,4254.0,10197.0,3885.0,1,digital,lima,1,0
SOL-001717,42,6.1,2258.0,4015.0,368.0,1,presencial,lima,0,0
SOL-001718,40,3.0,5529.0,18350.0,2339.0,1,presencial,trujillo,1,0
SOL-001719,55,7.6,4560.0,10367.0,16896.0,1,presencial,arequipa,0,0
SOL-001720,39,15.9,1443.0,4346.0,3684.0,1,digital,lima,1,0
SOL-001721,43,2.1,3427.0,12957.0,1035.0,0,presencial,lima,1,0
SOL-001722,49,10.2,12620.0,39794.0,38346.0,1,presencial,trujillo,1,0
SOL-001723,37,0.9,2185.0,8537.0,3923.0,1,digital,lima,0,1
SOL-001724,66,9.1,3162.0,7806.0,10888.0,1,presencial,lima,0,0
SOL-001725,46,5.0,4839.0,9305.0,394.0,0,presencial,trujillo,0,0
SOL-001726,36,9.2,2889.0,7579.0,1299.0,1,presencial,lima,0,0
SOL-001727,45,2.2,4118.0,11024.0,7829.0,1,presencial,lima,1,0
SOL-001728,19,0.2,2122.0,7681.0,2837.0,0,digital,lima,1,0
SOL-001729,43,6.3,4718.0,16651.0,15077.0,1,presencial,arequipa,1,0
SOL-001730,55,9.8,3706.0,8743.0,8183.0,1,presencial,lima,0,0
SOL-001731,39,4.8,7394.0,31653.0,496.0,1,digital,arequipa,1,0
SOL-001732,46,8.6,3920.0,8837.0,6003.0,0,presencial,lima,1,0
SOL-001733,39,2.5,2386.0,10711.0,5577.0,0,digital,lima,1,0
SOL-001734,55,8.7,6537.0,9814.0,1520.0,1,presencial,lima,0,0
SOL-001735,48,12.4,1300.0,4535.0,1341.0,1,digital,trujillo,0,0
SOL-001736,37,2.5,6458.0,21458.0,1814.0,1,digital,lima,0,0
SOL-001737,29,6.9,1602.0,5148.0,2035.0,1,digital,arequipa,1,0
SOL-001738,19,3.3,7116.0,27150.0,5019.0,1,presencial,lima,1,0
SOL-001739,54,14.9,8164.0,26384.0,7360.0,0,presencial,lima,0,0
SOL-001740,38,0.2,2038.0,6707.0,4767.0,1,digital,lima,1,0
SOL-001741,45,7.3,3061.0,12611.0,1635.0,1,presencial,lima,1,0
SOL-001742,35,5.8,3616.0,7156.0,2262.0,1,presencial,lima,0,0
SOL-001743,54,4.1,5288.0,16110.0,3575.0,1,presencial,trujillo,0,0
SOL-001744,29,2.4,1595.0,5754.0,1833.0,1,digital,trujillo,0,0
SOL-001745,32,3.9,2531.0,5959.0,1388.0,1,digital,arequipa,1,0
SOL-001746,42,13.7,3252.0,6765.0,1152.0,1,presencial,arequipa,0,0
SOL-001747,37,5.1,1472.0,2649.0,2849.0,0,digital,lima,0,1
SOL-001748,30,1.2,2223.0,4922.0,1381.0,1,presencial,arequipa,1,0
SOL-001749,49,1.6,4092.0,14178.0,3274.0,1,presencial,lima,1,0
SOL-001750,35,6.7,4054.0,13404.0,6638.0,1,presencial,trujillo,0,0
SOL-001751,35,10.9,2573.0,4972.0,1217.0,1,presencial,trujillo,0,0
SOL-001752,53,3.0,3989.0,11658.0,614.0,0,presencial,lima,1,0
SOL-001753,21,4.9,1914.0,3948.0,5677.0,0,digital,trujillo,0,1
SOL-001754,42,9.4,5287.0,22742.0,6980.0,0,digital,trujillo,1,0
SOL-001755,44,7.1,3628.0,13223.0,3237.0,0,presencial,lima,1,0
SOL-001756,25,6.0,6773.0,13121.0,6645.0,1,presencial,trujillo,0,0
SOL-001757,58,4.5,1587.0,3647.0,5529.0,1,presencial,lima,0,0
SOL-001758,35,3.4,3169.0,12817.0,5258.0,0,digital,lima,1,0
SOL-001759,36,7.2,3653.0,11423.0,16.0,0,digital,lima,1,0
SOL-001760,43,7.9,2494.0,6244.0,2182.0,0,digital,arequipa,1,0
SOL-001761,59,9.4,2892.0,9414.0,2849.0,0,presencial,lima,1,0
SOL-001762,45,3.4,3533.0,9212.0,3171.0,1,presencial,trujillo,1,0
SOL-001763,50,0.5,5631.0,23793.0,257.0,1,presencial,lima,1,0
SOL-001764,47,4.2,2040.0,8380.0,436.0,0,presencial,lima,1,0
SOL-001765,39,10.1,5510.0,10454.0,426.0,1,presencial,arequipa,0,0
SOL-001766,26,15.6,4517.0,15810.0,17787.0,1,presencial,lima,0,0
SOL-001767,34,1.0,2340.0,9352.0,2137.0,0,digital,arequipa,1,0
SOL-001768,58,8.5,3417.0,7021.0,3661.0,1,presencial,lima,1,0
SOL-001769,49,3.6,3953.0,16214.0,2893.0,1,presencial,trujillo,1,0
SOL-001770,20,11.5,6347.0,17141.0,1901.0,0,digital,arequipa,1,0
SOL-001771,55,10.0,4587.0,10798.0,1622.0,1,presencial,lima,0,0
SOL-001772,29,5.4,1641.0,7303.0,6487.0,1,digital,lima,1,0
SOL-001773,20,7.3,3052.0,10782.0,2300.0,1,presencial,lima,0,0
SOL-001774,43,10.6,1478.0,3400.0,681.0,0,digital,trujillo,1,0
SOL-001775,33,1.3,1433.0,4359.0,3197.0,1,presencial,arequipa,0,0
SOL-001776,63,5.3,2092.0,7102.0,1320.0,1,presencial,lima,1,0
SOL-001777,45,0.8,2852.0,10287.0,462.0,0,digital,lima,1,1
SOL-001778,40,7.3,7424.0,15213.0,2155.0,0,presencial,trujillo,0,0
SOL-001779,48,6.3,6424.0,21273.0,14216.0,1,presencial,lima,1,0
SOL-001780,70,7.0,2099.0,8452.0,1044.0,1,presencial,arequipa,0,0
SOL-001781,54,2.1,2528.0,9837.0,2953.0,1,presencial,arequipa,1,0
SOL-001782,35,9.4,1645.0,3804.0,1233.0,1,digital,lima,0,0
SOL-001783,75,9.1,1000.0,4408.0,1760.0,1,presencial,lima,0,0
SOL-001784,44,4.1,3508.0,5048.0,2246.0,1,presencial,lima,1,0
SOL-001785,49,9.5,5812.0,22172.0,2093.0,1,presencial,lima,0,0
SOL-001786,22,0.2,2350.0,5600.0,660.0,0,digital,trujillo,0,1
SOL-001787,25,2.4,1980.0,8549.0,3788.0,0,presencial,arequipa,1,1
SOL-001788,29,3.9,1726.0,7024.0,798.0,0,digital,trujillo,1,0
SOL-001789,32,3.0,2258.0,9329.0,2495.0,1,digital,lima,1,0
SOL-001790,47,12.7,5713.0,12459.0,14429.0,1,presencial,lima,0,0
SOL-001791,19,7.1,2436.0,9425.0,2192.0,1,digital,arequipa,1,0
SOL-001792,50,14.3,5325.0,12946.0,6892.0,1,presencial,lima,0,0
SOL-001793,34,1.8,3669.0,10223.0,1742.0,0,presencial,lima,1,0
SOL-001794,39,2.9,3030.0,12736.0,1931.0,0,digital,lima,1,0
SOL-001795,42,0.7,1643.0,5970.0,4239.0,1,digital,arequipa,1,0
SOL-001796,39,7.0,2679.0,9070.0,4661.0,1,presencial,arequipa,0,0
SOL-001797,32,1.8,1992.0,3585.0,1436.0,0,presencial,lima,1,0
SOL-001798,60,6.4,5234.0,16061.0,4771.0,1,presencial,trujillo,1,0
SOL-001799,53,3.2,3290.0,5866.0,2256.0,1,presencial,lima,1,0
SOL-001800,45,9.6,589.0,962.0,920.0,1,presencial,lima,0,0
SOL-001801,59,5.5,4916.0,21308.0,2183.0,1,presencial,lima,1,0
SOL-001802,44,1.5,6352.0,20558.0,9906.0,1,presencial,trujillo,0,0
SOL-001803,36,10.6,2510.0,3562.0,8474.0,1,presencial,lima,1,0
SOL-001804,21,9.1,3439.0,9815.0,3475.0,1,digital,lima,1,0
SOL-001805,31,7.7,2403.0,5500.0,1872.0,1,digital,lima,1,0
SOL-001806,40,2.4,891.0,1673.0,2807.0,0,digital,arequipa,1,0
SOL-001807,58,8.1,10568.0,41630.0,9577.0,1,presencial,arequipa,1,0
SOL-001808,43,11.3,3443.0,6460.0,858.0,0,presencial,lima,1,0
SOL-001809,56,5.1,4250.0,8142.0,3157.0,0,presencial,trujillo,0,0
SOL-001810,41,5.3,2766.0,5867.0,7604.0,1,presencial,lima,0,0
SOL-001811,34,6.0,3282.0,11843.0,1466.0,1,presencial,lima,1,0
SOL-001812,29,9.4,4163.0,8290.0,11620.0,1,presencial,arequipa,0,0
SOL-001813,26,5.0,1558.0,3733.0,1065.0,1,digital,arequipa,0,0
SOL-001814,29,8.5,9236.0,38766.0,49116.0,1,presencial,lima,0,0
SOL-001815,54,3.4,4143.0,13058.0,2074.0,0,digital,arequipa,1,1
SOL-001816,48,4.9,5008.0,9697.0,1636.0,1,presencial,lima,0,0
SOL-001817,31,7.1,2489.0,10120.0,24.0,0,digital,arequipa,1,0
SOL-001818,62,3.6,2576.0,7696.0,2083.0,1,presencial,arequipa,0,0
SOL-001819,29,2.7,6540.0,26069.0,4356.0,1,presencial,trujillo,1,0
SOL-001820,41,3.5,5258.0,8645.0,16455.0,1,presencial,lima,0,0
SOL-001821,54,3.1,2177.0,4140.0,4260.0,1,digital,arequipa,0,0
SOL-001822,41,5.7,2178.0,3669.0,5847.0,1,presencial,arequipa,0,0
SOL-001823,70,4.0,1687.0,4879.0,3723.0,1,presencial,lima,1,1
SOL-001824,52,4.3,3885.0,10104.0,3266.0,0,presencial,lima,0,0
SOL-001825,46,5.6,2354.0,6331.0,28988.0,1,digital,trujillo,1,0
SOL-001826,58,3.2,7091.0,17985.0,5441.0,1,presencial,lima,0,0
SOL-001827,43,9.2,6412.0,17408.0,8278.0,0,presencial,arequipa,1,0
SOL-001828,38,2.9,3906.0,10085.0,15506.0,1,presencial,lima,0,0
SOL-001829,31,4.0,2569.0,4868.0,5172.0,0,digital,trujillo,1,0
SOL-001830,32,5.4,2103.0,6654.0,2127.0,1,presencial,lima,1,0
SOL-001831,42,12.6,6646.0,27212.0,10011.0,0,presencial,trujillo,1,0
SOL-001832,32,3.4,2601.0,11657.0,1144.0,1,digital,arequipa,1,0
SOL-001833,62,10.0,5244.0,9249.0,3098.0,0,presencial,lima,1,0
SOL-001834,50,8.7,7058.0,18879.0,9084.0,1,presencial,arequipa,0,0
SOL-001835,69,3.9,2852.0,6124.0,718.0,0,presencial,arequipa,0,0
SOL-001836,19,12.0,2489.0,7859.0,990.0,1,presencial,lima,0,0
SOL-001837,30,4.0,13818.0,34782.0,759.0,0,presencial,lima,0,0
SOL-001838,39,4.6,5214.0,21487.0,4574.0,0,presencial,arequipa,1,0
SOL-001839,48,6.0,2318.0,9965.0,2334.0,0,digital,arequipa,1,0
SOL-001840,31,2.7,5105.0,12292.0,11683.0,1,digital,lima,1,1
SOL-001841,27,1.8,3261.0,8168.0,1046.0,1,presencial,trujillo,1,0
SOL-001842,40,4.7,4534.0,13867.0,2704.0,0,presencial,lima,0,0
SOL-001843,30,4.6,2848.0,9598.0,5143.0,1,presencial,lima,0,0
SOL-001844,19,1.2,2656.0,9914.0,5590.0,0,digital,arequipa,1,1
SOL-001845,65,5.6,3319.0,5676.0,6699.0,1,presencial,lima,0,0
SOL-001846,39,5.7,2589.0,4035.0,924.0,1,presencial,lima,1,0
SOL-001847,45,7.3,4343.0,15211.0,4280.0,1,presencial,lima,0,0
SOL-001848,42,2.4,2746.0,7919.0,2320.0,1,presencial,lima,1,0
SOL-001849,40,2.5,5164.0,17999.0,5448.0,0,presencial,lima,0,1
